"Chromosome","Start","Stop","Name","BioType","Function","Length","Fmean","Mmean","quotient","value"
"chr10",14926659,14941163,"LOC_00020751","protein_coding","Irgc:_Interferon-inducible_GTPase_5_(Rattus_norvegicus)",1164,1.37346,3.993937,0.343886245576733,-1.53999668136366
"chr10",14946427,14957134,"LOC_00020752","protein_coding","function_unknown",825,4.18696666666667,2.87003666666667,1.4588547649217,0.544836264094278
"chr10",14963566,14973426,"LOC_00020753","protein_coding","Irgc:_Interferon-inducible_GTPase_5_(Rattus_norvegicus)",1239,52.7983333333333,35.4203,1.49062355014874,0.575915957885114
"chr10",14992850,14998861,"LOC_00020755","protein_coding","Gastrula_zinc_finger_protein_XlCGF48.2_(Fragment)_(Xenopus_laevis)",2316,5.06583333333333,0.753854,6.71991305124511,2.74844256613662
"chr10",14996408,15058001,"LOC_00020756","protein_coding","Kcnn4:_Intermediate_conductance_calcium-activated_potassium_channel_protein_4_(Mus_musculus)",1302,3.5996,152.302666666667,0.0236345172332286,-5.40296079376191
"chr10",15088293,15114191,"LOC_00020757","protein_coding","BTG3:_Protein_BTG3_(Homo_sapiens)",702,8.13217666666667,0.43013,18.9063228946288,4.24079689458267
"chr10",15173302,15184824,"LOC_00020759","protein_coding","F52C9.6:_Putative_uncharacterized_transposon-derived_protein_F52C9.6_(Caenorhabditis_elegans)",930,54.3659,3.53933466666667,15.3604858314237,3.94115194216396
"chr10",15376198,15402232,"LOC_00020762","protein_coding","Cmklr1:_Chemerin-like_receptor_1_(Rattus_norvegicus)",1065,1.52684666666667,0.959353333333333,1.59153735502387,0.670421018912405
"chr10",15393385,15402232,"LOC_00020763","protein_coding","Cmklr1:_Chemerin-like_receptor_1_(Rattus_norvegicus)",1071,4.53358333333333,0.383324,11.8270270928336,3.56401557030352
"chr10",15757351,15764480,"LOC_00020766","protein_coding","CMLKR1:_Chemerin-like_receptor_1_(Bos_taurus)",963,8.59463333333333,3.23129,2.65981491396109,1.41132585775624
"chr10",16292120,16319491,"LOC_00020772","protein_coding","NKG7:_Protein_NKG7_(Homo_sapiens)",750,7.43474,15.8450333333333,0.469215800534763,-1.09167649889236
"chr10",16599743,16616281,"LOC_00020775","protein_coding","function_unknown",399,91.1729,32.8974333333333,2.77142897672868,1.4706300362252
"chr10",16753334,16771845,"LOC_00020777","protein_coding","function_unknown",732,16.3056,2.84830333333333,5.72467117851446,2.51719282810031
"chr10",17037380,17044967,"LOC_00020782","protein_coding","ERV3-1:_Endogenous_retrovirus_group_3_member_1_Env_polyprotein_(Homo_sapiens)",1155,1.44798333333333,2.36898666666667,0.611224771210194,-0.71022508198175
"chr10",17085402,17134304,"LOC_00020783","protein_coding","Usf2:_Upstream_stimulatory_factor_2_(Rattus_norvegicus)",852,10.3675,5.04735333333333,2.05404680736967,1.03846905799042
"chr10",17768017,17769042,"LOC_00020787","protein_coding","Ffar2:_Free_fatty_acid_receptor_2_(Mus_musculus)",1026,3.19422,0.918103333333333,3.47915085810965,1.79873523645365
"chr10",17894509,17895537,"LOC_00020788","protein_coding","Ffar2:_Free_fatty_acid_receptor_2_(Mus_musculus)",1029,6.33901,3.69696333333333,1.71465319735386,0.777916809020652
"chr10",17953317,17957362,"LOC_00020790","protein_coding","Ffar2:_Free_fatty_acid_receptor_2_(Rattus_norvegicus)",1044,6.25556666666667,0.358266666666667,17.4606438407145,4.12603485251911
"chr10",17987626,18021920,"LOC_00020792","protein_coding","CD22:_B-cell_receptor_CD22_(Homo_sapiens)",2451,1.78683666666667,0.315090666666667,5.67086510549345,2.50356883890669
"chr10",18202702,18218074,"LOC_00020793","protein_coding","Transposon_TX1_uncharacterized_149_kDa_protein_(Xenopus_laevis)",762,157.957566666667,23.9389666666667,6.5983452362884,2.7221042640579
"chr10",18235935,18238604,"LOC_00020794","protein_coding","function_unknown",345,7.55753333333333,11.2664666666667,0.670798889921123,-0.57604779344279
"chr10",18255994,18263754,"LOC_00020795","protein_coding","PRRT1B:_Proline_rich_transmembrane_protein_1B_(Homo_sapiens)",495,168.197066666667,63.5450333333333,2.64689556120568,1.40430127140937
"chr10",18301866,18313863,"LOC_00020796","protein_coding","SYNDIG1L:_Synapse_differentiation-inducing_gene_protein_1-like_(Bos_taurus)",507,39.5312666666667,13.3733333333333,2.95597706879362,1.56363507771612
"chr10",18314964,18323958,"LOC_00020797","protein_coding","SYNDIG1L:_Synapse_differentiation-inducing_gene_protein_1-like_(Bos_taurus)",486,82.0740333333333,44.6182666666667,1.83947157666367,0.879291384099318
"chr10",18328099,18360570,"LOC_00020798","protein_coding","Prrt1:_Proline-rich_transmembrane_protein_1_(Rattus_norvegicus)",420,136.978433333333,23.6999666666667,5.77968886032188,2.53099182979295
"chr10",18455722,18492712,"LOC_00020802","protein_coding","atp4a:_Potassium-transporting_ATPase_alpha_chain_1_(Xenopus_laevis)",3072,1.55890333333333,2.12044866666667,0.735176171835332,-0.443838087417237
"chr10",18516080,18534389,"LOC_00020804","protein_coding","gapdh-2:_Glyceraldehyde-3-phosphate_dehydrogenase_2_(Danio_rerio)",1132.5,1.26204333333333,3.16805,0.398365976967956,-1.32783365771136
"chr10",18546512,18579624,"LOC_00020805","protein_coding","Lsr:_Lipolysis-stimulated_lipoprotein_receptor_(Rattus_norvegicus)",1536.5,3.631,0.631726666666667,5.74773900104476,2.52299455197488
"chr10",18605807,18673898,"LOC_00020808","protein_coding","Mag:_Myelin-associated_glycoprotein_(Mus_musculus)",1318,0.802093333333333,0.253169333333333,3.16820889312555,1.66366746140895
"chr10",18712152,18745273,"LOC_00020810","protein_coding","ets1-b:_Protein_c-ets-1-B_(Fragment)_(Xenopus_laevis)",1023,26.7655666666667,37.0602,0.722218624472255,-0.469492470104401
"chr10",18736188,18789937,"LOC_00020811","protein_coding","fli1:_Retroviral_integration_site_protein_Fli-1_homolog_(Xenopus_laevis)",536.735,29.6400733333333,35.647,0.831488577813935,-0.266231649588139
"chr10",18783587,18811346,"LOC_00020812","protein_coding","rbm42:_RNA-binding_protein_42_(Xenopus_tropicalis)",1389,5.00996666666667,130.897766666667,0.0382738895723456,-4.70749566787485
"chr10",18817219,18823292,"LOC_00020813","protein_coding","COX6B1:_Cytochrome_c_oxidase_subunit_6B1_(Carlito_syrichta)",555,55.5053,63.8693,0.869045065469639,-0.202497103067714
"chr10",18966129,19014071,"LOC_00020817","protein_coding","Gilatoxin_(Heloderma_horridum_horridum)",528.6,6.03833333333333,0.347653333333333,17.3688348546445,4.11842907255074
"chr10",19069198,19081284,"LOC_00020819","protein_coding","Gilatoxin_(Heloderma_horridum_horridum)",393,29.5759666666667,26.5782666666667,1.11278764103001,0.154178302056303
"chr10",19081199,19090296,"LOC_00020820","protein_coding","ZSCAN31:_Zinc_finger_and_SCAN_domain-containing_protein_31_(Homo_sapiens)",849,4.0371,0.297886666666667,13.5524696193183,3.76048386771342
"chr10",19093286,19115727,"LOC_00020821","protein_coding","ZNF449:_Zinc_finger_protein_449_(Homo_sapiens)",2019,5.61297,9.71257333333333,0.57790760567402,-0.791089237958815
"chr10",19122364,19140292,"LOC_00020822","protein_coding","PSMC4:_26S_proteasome_regulatory_subunit_6B_(Macaca_fascicularis)",1257,2.70412333333333,0.794739,3.40253005494047,1.76660790527727
"chr10",19166180,19201762,"LOC_00020823","protein_coding","GRAMD1A:_Protein_Aster-A_(Homo_sapiens)",1983,0.778563333333333,0.623586666666667,1.24852466377301,0.320224321027086
"chr10",19195575,19218418,"LOC_00020824","protein_coding","function_unknown",615,3.09325666666667,8.1851,0.377913118552818,-1.40387349493834
"chr10",19302288,19338296,"LOC_00020827","protein_coding","HPN:_Serine_protease_hepsin_(Homo_sapiens)",1254,7.55113333333333,0.75961,9.94080295590281,3.31336238837839
"chr10",19697215,19741095,"LOC_00020835","protein_coding","FXYD1:_Phospholemman_(Ovis_aries)",395.143,20.3157,4.80454666666667,4.22843223502183,2.080122858142
"chr10",20074625,20111697,"LOC_00020841","protein_coding","FCGBP:_IgGFc-binding_protein_(Homo_sapiens)",3452,1.16846666666667,1.01843333333333,1.14731777566851,0.198265033799844
"chr10",20450600,20514907,"LOC_00020846","protein_coding","FCGBP:_IgGFc-binding_protein_(Homo_sapiens)",8955,0.616883333333333,0.0763096666666667,8.08394742474741,3.01505993894887
"chr10",20573955,20605262,"LOC_00020848","protein_coding","FCGBP:_IgGFc-binding_protein_(Homo_sapiens)",7140,0.972146666666667,0.322767,3.01191468355398,1.59068090435352
"chr10",21063365,21105164,"LOC_00020856","protein_coding","ARHGAP33:_Rho_GTPase-activating_protein_33_(Homo_sapiens)",3645,1.95229333333333,0.187836,10.393605769572,3.37762433848728
"chr10",21157362,21176958,"LOC_00020858","protein_coding","Lin37:_Protein_lin-37_homolog_(Mus_musculus)",772,4.97463666666667,18.2745666666667,0.272216395464006,-1.87717413259257
"chr10",21177973,21184445,"LOC_00020859","protein_coding","CRYAB:_Alpha-crystallin_B_chain_(Oryctolagus_cuniculus)",525,43.0667333333333,19.3227666666667,2.22880781392589,1.15627222097192
"chr10",21207571,21211240,"LOC_00020860","protein_coding","Psenen:_Gamma-secretase_subunit_PEN-2_(Rattus_norvegicus)",306,18.6449666666667,2.48685666666667,7.49740301344267,2.90639095448244
"chr10",21212099,21290797,"LOC_00020861","protein_coding","KMT2B:_Histone-lysine_N-methyltransferase_2B_(Homo_sapiens)",8496,6.29412666666667,11.47724,0.548400718872017,-0.866697632609731
"chr10",21294136,21339239,"LOC_00020862","protein_coding","SYPL1:_Synaptophysin-like_protein_1_(Homo_sapiens)",711,2.91506,59.4837666666667,0.0490059752997036,-4.35089852198202
"chr10",21341600,21361293,"LOC_00020863","protein_coding","KLK14:_Kallikrein-14_(Homo_sapiens)",747,14.3464,20.9640433333333,0.684333636020914,-0.54722823515612
"chr10",21624634,21646757,"LOC_00020867","protein_coding","DBR1:_Lariat_debranching_enzyme_(Gallus_gallus)",930,17.7046333333333,1.35577,13.0587292338179,3.7069426076011
"chr10",21698285,21714080,"LOC_00020869","protein_coding","fbl:_rRNA_2'-O-methyltransferase_fibrillarin_(Xenopus_laevis)",951,3.05369333333333,1.20438,2.5354899062865,1.34226453108789
"chr10",21752996,21784793,"LOC_00020871","protein_coding","B4GALT3:_Beta-1,4-galactosyltransferase_3_(Cricetulus_griseus)",1065,9.12829333333333,37.9512333333333,0.240526921830384,-2.05572971308559
"chr10",21815094,21819438,"LOC_00020872","protein_coding","ctu1:_Cytoplasmic_tRNA_2-thiolation_protein_1_(Xenopus_tropicalis)",1125,199.988333333333,60.7945,3.28957937532726,1.71790312440903
"chr10",21849621,21886284,"LOC_00020874","protein_coding","RLF:_Zinc_finger_protein_Rlf_(Homo_sapiens)",5754,9.83681766666667,7.95662666666667,1.2363050421703,0.306034753379452
"chr10",21895891,21916287,"LOC_00020875","protein_coding","ZMPSTE24:_CAAX_prenyl_protease_1_homolog_(Homo_sapiens)",711,2.91506,3.104068,0.939109581362264,-0.0906345842245769
"chr10",21917677,21970141,"LOC_00020876","protein_coding","KDM1A:_Lysine-specific_histone_demethylase_1A_(Homo_sapiens)",2346,2.24246333333333,1.334569,1.68029029097284,0.748710497985159
"chr10",21979432,21990362,"LOC_00020877","protein_coding","LUZP1:_Leucine_zipper_protein_1_(Homo_sapiens)",3305,0.447373333333333,0.267014666666667,1.67546352010626,0.744560275062387
"chr10",22066796,22068001,"LOC_00020878","protein_coding","HTR1D:_5-hydroxytryptamine_receptor_1D_(Homo_sapiens)",1134,15.5754466666667,2.76300666666667,5.63713683885429,2.49496258865003
"chr10",22150807,22210025,"LOC_00020879","protein_coding","HNRNPR:_Heterogeneous_nuclear_ribonucleoprotein_R_(Homo_sapiens)",1457.4,3.33719,1.05704833333333,3.15708364013629,1.6585924822573
"chr10",22216814,22222054,"LOC_00020880","protein_coding","atp5if1:_ATPase_inhibitor,_mitochondrial_(Xenopus_tropicalis)",348,14.8834333333333,2.99096,4.97613921059905,2.31502684632695
"chr10",22228986,22244724,"LOC_00020881","protein_coding","Dnajc8:_DnaJ_homolog_subfamily_C_member_8_(Rattus_norvegicus)",524,5.3573,2.695245,1.98768572059312,0.991089665760923
"chr10",22268243,22294128,"LOC_00020882","protein_coding","PTAFR:_Platelet-activating_factor_receptor_(Cavia_porcellus)",1077,11.23682,8.01758666666667,1.40152148859424,0.48699386442084
"chr10",22298842,22391149,"LOC_00020883","protein_coding","EYA3:_Protein_phosphatase_EYA3_(Homo_sapiens)",1310.57,4.37257333333333,39.3764666666667,0.111045345189259,-3.17077917578114
"chr10",22389024,22400849,"LOC_00020884","protein_coding","xkr8:_XK-related_protein_8_(Tetraodon_nigroviridis)",819,9.6298,199.986333333333,0.0481522904065111,-4.37625176700139
"chr10",22398666,22424780,"LOC_00020885","protein_coding","Smpdl3b:_Acid_sphingomyelinase-like_phosphodiesterase_3b_(Mus_musculus)",1393.12,14.0596,10.08688,1.39385022920864,0.479075550312339
"chr10",22423870,22480301,"LOC_00020886","protein_coding","RPA2:_Replication_protein_A_32_kDa_subunit_(Homo_sapiens)",603,43.1888966666667,538.882666666667,0.0801452697185782,-3.64123881668045
"chr10",22431838,22467988,"LOC_00020887","protein_coding","THEMIS2:_Protein_THEMIS2_(Homo_sapiens)",1187.48,100.136533333333,81.4876,1.2288560877156,0.297315970473863
"chr10",22479643,22504176,"LOC_00020888","protein_coding","Ppp1r8:_Nuclear_inhibitor_of_protein_phosphatase_1_(Mus_musculus)",1065,18.6972066666667,77.7778666666667,0.240392382408706,-2.05653691445934
"chr10",22508737,22532123,"LOC_00020889","protein_coding","STX12:_Syntaxin-12_(Homo_sapiens)",816,18.9004666666667,8.71062333333333,2.16981792730486,1.1175739890316
"chr10",22846317,22869959,"LOC_00020891","protein_coding","CTPS1:_CTP_synthase_1_(Homo_sapiens)",1776,1.97028,0.397896666666667,4.95173788839649,2.30793495002903
"chr10",22873549,22880763,"LOC_00020892","protein_coding","SLFNL1:_Schlafen-like_protein_1_(Macaca_fascicularis)",1260,29.4964666666667,19.6164666666667,1.50365849099566,0.58847694115605
"chr10",22881115,22962173,"LOC_00020893","protein_coding","SCMH1:_Polycomb_protein_SCMH1_(Homo_sapiens)",588,21.3137666666667,21.2393333333333,1.00350450422173,0.0050470922399072
"chr10",23212112,23393107,"LOC_00020894","protein_coding","foxo3:_Forkhead_box_protein_O3_(Xenopus_laevis)",1905,5.48783333333333,0.72746,7.54382829754671,2.91529683970642
"chr10",24280636,24360116,"LOC_00020896","protein_coding","Hivep3:_Transcription_factor_HIVEP3_(Mus_musculus)",7428,2.645414,0.213383333333333,12.3974724673905,3.63197411626993
"chr10",24655175,24658806,"LOC_00020897","protein_coding","function_unknown",504,8.2702,0.68199,12.1265707708324,3.6000997284977
"chr10",24725555,24775728,"LOC_00020898","protein_coding","SERINC2:_Serine_incorporator_2_(Homo_sapiens)",1113.75,3.57723333333333,0.772133333333333,4.63292177516837,2.21192232331023
"chr10",25028887,25103985,"LOC_00020904","protein_coding","PUM1:_Pumilio_homolog_1_(Gallus_gallus)",3561,5.1758,5.15532,1.00397259529961,0.00571988964232856
"chr10",25132560,25281550,"LOC_00020905","protein_coding","SDC3:_Syndecan-3_(Gallus_gallus)",902,1.29093333333333,3.9892,0.323607072428891,-1.62768495669119
"chr10",27715082,27737239,"LOC_00020909","protein_coding","TMEM244:_Putative_transmembrane_protein_244_(Homo_sapiens)",489,12.8078333333333,9.43720333333333,1.35716407509146,0.440595146704879
"chr10",27743759,27763838,"LOC_00020910","protein_coding","Srsf4:_Serine/arginine-rich_splicing_factor_4_(Mus_musculus)",1335,6.68416666666667,1.23968633333333,5.39182088802571,2.43077257214124
"chr10",27936475,27985087,"LOC_00020913","protein_coding","TMEM200A:_Transmembrane_protein_200A_(Homo_sapiens)",1374,143.296366666667,122.170133333333,1.17292469736193,0.230110394244701
"chr10",27985241,28173283,"LOC_00020914","protein_coding","EPB41:_Protein_4.1_(Homo_sapiens)",969.875,63.3375,16.8994333333333,3.74790673454534,1.90608505244132
"chr10",28199433,28223466,"LOC_00020915","protein_coding","function_unknown",258,93.8674,10.5547866666667,8.89334886288559,3.15272677992279
"chr10",28295634,28299273,"LOC_00020919","protein_coding","XRN1:_5'-3'_exoribonuclease_1_(Homo_sapiens)",348,56.4590666666667,12.6515566666667,4.46261817057031,2.15789037235485
"chr10",28332918,28339572,"LOC_00020920","protein_coding","RAB39B:_Ras-related_protein_Rab-39B_(Homo_sapiens)",645,118.432566666667,47.2265666666667,2.50775305142515,1.32639528712502
"chr10",28366599,28434820,"LOC_00020922","protein_coding","DCBLD1:_Discoidin,_CUB_and_LCCL_domain-containing_protein_1_(Homo_sapiens)",2145,3.43611666666667,0.54669,6.28531099282348,2.65198412996068
"chr10",28443606,28486874,"LOC_00020924","protein_coding","GMEB1:_Glucocorticoid_modulatory_element-binding_protein_1_(Bos_taurus)",1040,4.46655333333333,71.1253666666667,0.0627983171498589,-3.99313029104131
"chr10",28491824,28538035,"LOC_00020925","protein_coding","YTHDF2:_YTH_domain-containing_family_protein_2_(Bos_taurus)",1764,0.9569,10.8388333333333,0.088284409453662,-3.5016975015022
"chr10",29018788,29030821,"LOC_00020928","protein_coding","function_unknown",579,386.52,21.4597666666667,18.0113794340728,4.1708367717721
"chr10",29085020,29223168,"LOC_00020930","protein_coding","ASAP3:_Arf-GAP_with_SH3_domain,_ANK_repeat_and_PH_domain-containing_protein_3_(Homo_sapiens)",1640.33,4.01503333333333,25.5027333333333,0.1574354121519,-2.66716801026971
"chr10",29224411,29260940,"LOC_00020931","protein_coding","TCEA3:_Transcription_elongation_factor_A_protein_3_(Bos_taurus)",1164,5.29345666666667,5.43863666666667,0.97330581009579,-0.0390349277114828
"chr10",29547224,29568310,"LOC_00020933","protein_coding","function_unknown",405,29.1066,2.24046666666667,12.9913113339483,3.69947515765927
"chr10",29780701,29787692,"LOC_00020935","protein_coding","function_unknown",411,11.3794333333333,0.33915,33.5528035775714,5.06836141387533
"chr10",30001809,30060053,"LOC_00020938","protein_coding","Sesn2:_Sestrin-2_(Mus_musculus)",1431,3.88452,12.8150966666667,0.303120616335577,-1.72203611649126
"chr10",30085949,30110967,"LOC_00020939","protein_coding","FAM76A:_Protein_FAM76A_(Gallus_gallus)",732,2.80663333333333,2.13671833333333,1.31352517996835,0.393443856860789
"chr10",30266471,30309234,"LOC_00020940","protein_coding","cfaD:_Counting_factor_associated_protein_D_(Dictyostelium_discoideum)",1644,0.9236,0.536620666666667,1.72114131521832,0.783365555480862
"chr10",30336857,30408964,"LOC_00020941","protein_coding","YRK:_Proto-oncogene_tyrosine-protein_kinase_Yrk_(Gallus_gallus)",1621.5,0.940936666666667,0.131405333333333,7.16056679586825,2.84007378877785
"chr10",30568837,30577543,"LOC_00020943","protein_coding","F52C9.6:_Putative_uncharacterized_transposon-derived_protein_F52C9.6_(Caenorhabditis_elegans)",636,49.166,43.6872666666667,1.12540801362411,0.170448141455146
"chr10",30890037,30891149,"LOC_00020945","protein_coding","GPR12:_G-protein_coupled_receptor_12_(Homo_sapiens)",1006.5,1.68026666666667,0.82078,2.04715839404794,1.03362273180288
"chr10",31051605,31129336,"LOC_00020948","protein_coding","MAP3K6:_Mitogen-activated_protein_kinase_kinase_kinase_6_(Homo_sapiens)",3975,0.83234,1.79166,0.46456358907382,-1.10605200987783
"chr10",31204124,31233360,"LOC_00020951","protein_coding","TMEM222:_Transmembrane_protein_222_(Homo_sapiens)",582,3.34256666666667,0.588973666666667,5.67523958343355,2.50468129787237
"chr10",31246999,31297115,"LOC_00020952","protein_coding","WDTC1:_WD_and_tetratricopeptide_repeats_protein_1_(Homo_sapiens)",2088,3.65470333333333,3.41134,1.07133951272325,0.0994157496510405
"chr10",31320436,31449577,"LOC_00020953","protein_coding","SLC9A1:_Sodium/hydrogen_exchanger_1_(Homo_sapiens)",2008.29,1.29184333333333,15.4001166666667,0.0838852952412698,-3.5754382556507
"chr10",31804363,31822544,"LOC_00020958","protein_coding","NUDC:_Nuclear_migration_protein_nudC_(Gallus_gallus)",844.5,5.82133333333333,1.77541333333333,3.27886088497702,1.71319469257838
"chr10",31820946,31829135,"LOC_00020959","protein_coding","Nr0b2:_Nuclear_receptor_subfamily_0_group_B_member_2_(Rattus_norvegicus)",753,21.8338,7.34060333333333,2.97438766386596,1.57259269187208
"chr10",31831787,31841468,"LOC_00020960","protein_coding","Gpatch3:_G_patch_domain-containing_protein_3_(Mus_musculus)",1515,1.03363,3.05583333333333,0.338248159258249,-1.56384601179042
"chr10",31889510,31891517,"LOC_00020962","protein_coding","SFN:_14-3-3_protein_sigma_(Homo_sapiens)",741,12.3627133333333,6.79220333333333,1.82013298581069,0.864043863039624
"chr10",31905105,31963084,"LOC_00020963","protein_coding","ZDHHC18:_Palmitoyltransferase_ZDHHC18_(Homo_sapiens)",1077,22.73339,4.33153666666667,5.2483429668147,2.39186199974935
"chr10",31967330,31992905,"LOC_00020964","protein_coding","function_unknown",690,441.746666666667,24.5102666666667,18.0229237272,4.17176116289689
"chr10",31967334,31992980,"LOC_00020965","protein_coding","Pigv:_GPI_alpha-1,6-mannosyltransferase_2_(Mus_musculus)",1578,8.53497333333333,0.291042,29.3255727123004,4.87408737845666
"chr10",31981344,31992904,"LOC_00020966","protein_coding","function_unknown",414,6.35663333333333,2.41333,2.63396772647476,1.39723766862402
"chr10",32005482,32097274,"LOC_00020968","protein_coding","Arid1a:_AT-rich_interactive_domain-containing_protein_1A_(Mus_musculus)",2028,18.73127,4.39410333333333,4.26281964238438,2.09180801693871
"chr10",32339196,32344390,"LOC_00020971","protein_coding","HMGN2:_Non-histone_chromosomal_protein_HMG-17_(Gallus_gallus)",273,93.9709666666667,1.2508,75.1286909711118,6.23129206011103
"chr10",32800757,32810010,"LOC_00020977","protein_coding","Sh3bgrl3:_SH3_domain-binding_glutamic_acid-rich-like_protein_3_(Rattus_norvegicus)",423,5.42623333333333,3.84113666666667,1.41266343903411,0.49841779074437
"chr10",32845316,32900401,"LOC_00020979","protein_coding","CNK3/IPCEF1:_CNK3/IPCEF1_fusion_protein_(Homo_sapiens)",2196,0.669636666666667,5.4188,0.123576560616127,-3.01652296887555
"chr10",32916029,32926939,"LOC_00020981","protein_coding","znf593:_Zinc_finger_protein_593_(Xenopus_tropicalis)",471,142.051333333333,35.335,4.02013112589029,2.00724255901277
"chr10",32983279,33003552,"LOC_00020984","protein_coding","Pdik1l:_Serine/threonine-protein_kinase_PDIK1L_(Mus_musculus)",1059,6.38843333333333,0.580842333333333,10.9985670236387,3.45924366567737
"chr10",33002817,33011273,"LOC_00020985","protein_coding","function_unknown",567,24.2596666666667,0.661063333333333,36.6979462381315,5.19762742130815
"chr10",33059668,33386922,"LOC_00020988","protein_coding","AUNIP:_Aurora_kinase_A-_and_ninein-interacting_protein_(Bos_taurus)",1176,263.987,103.3959,2.55316700178634,1.35228790702397
"chr10",33329647,33337032,"LOC_00020991","protein_coding","STMN1:_Stathmin_(Gallus_gallus)",450,295.708666666667,108.492066666667,2.72562479222751,1.44658697533124
"chr10",33329687,33359729,"LOC_00020992","protein_coding","paqr7b:_Membrane_progestin_receptor_alpha-B_(Danio_rerio)",1300.5,1.53725,7.33590333333333,0.209551561702694,-2.25462282155848
"chr10",33384004,33415944,"LOC_00020993","protein_coding","MTFR1L:_Mitochondrial_fission_regulator_1-like_(Bos_taurus)",440.275,115.631666666667,168.097666666667,0.687883829440424,-0.539763153276157
"chr10",33419846,33468549,"LOC_00020994","protein_coding","selenon:_Selenoprotein_N_(Xenopus_tropicalis)",1272,4.06036666666667,6.88609333333333,0.589647347213805,-0.762075720983521
"chr10",33475680,33676566,"LOC_00020995","protein_coding","MAN1C1:_Mannosyl-oligosaccharide_1,2-alpha-mannosidase_IC_(Homo_sapiens)",1989,32.8291666666667,64.3934,0.509821917567121,-0.97193469782051
"chr10",33961812,34028402,"LOC_00020998","protein_coding","pol:_RNA-directed_DNA_polymerase_from_mobile_element_jockey_(Drosophila_melanogaster)",1986,146.656,1.00542333333333,145.864925885282,7.18848920987378
"chr10",34085048,34108145,"LOC_00021000","protein_coding","TMEM50A:_Transmembrane_protein_50A_(Homo_sapiens)",441,36.1270666666667,3784.78333333333,0.00954534605679761,-6.71098678264569
"chr10",34110733,34129267,"LOC_00021001","protein_coding","function_unknown",660,1047.92066666667,224.206333333333,4.67391197691412,2.22463056431644
"chr10",34110783,34130661,"LOC_00021003","protein_coding","syf2:_Pre-mRNA-splicing_factor_syf2_(Gekko_japonicus)",675,98.8275,171.889033333333,0.574949419887365,-0.798493051677908
"chr10",34117853,34129533,"LOC_00021002","protein_coding","Transposable_element_Tcb2_transposase_(Caenorhabditis_briggsae)",567,1002.264,112.736333333333,8.89033704011425,3.15223811386768
"chr10",34463164,34578988,"LOC_00021004","protein_coding","Runx3:_Runt-related_transcription_factor_3_(Mus_musculus)",886.5,3.929,1.82765933333333,2.14974417187156,1.10416498356708
"chr10",34758590,34784970,"LOC_00021006","protein_coding","SRRM1:_Serine/arginine_repetitive_matrix_protein_1_(Homo_sapiens)",2571.86,4.22506666666667,0.786177,5.37419266484095,2.42604804290451
"chr10",34879975,34887566,"LOC_00021009","protein_coding","Transposable_element_Tcb1_transposase_(Caenorhabditis_briggsae)",942,4.03958333333333,0.572232666666667,7.05933716937982,2.81953272919886
"chr10",34925998,34984874,"LOC_00021011","protein_coding","stpg1:_O(6)-methylguanine-induced_apoptosis_2_(Xenopus_laevis)",1020,6.434,25.1061,0.256272380019198,-1.96425009560449
"chr10",34990539,35053696,"LOC_00021012","protein_coding","Grhl3:_Grainyhead-like_protein_3_homolog_(Mus_musculus)",1740,0.90689,1.90323,0.476500475507427,-1.06945044106303
"chr10",35392361,35400191,"LOC_00021018","protein_coding","IFI27:_Interferon_alpha-inducible_protein_27,_mitochondrial_(Homo_sapiens)",324,9.0268,7.49596666666667,1.20422093659257,0.268100105457174
"chr10",35400378,35434059,"LOC_00021020","protein_coding","Srsf10:_Serine/arginine-rich_splicing_factor_10_(Mus_musculus)",518,67.0834,24.0746,2.78648035689066,1.47844398326841
"chr10",35408964,35435536,"LOC_00021019","protein_coding","function_unknown",333,1211.52033333333,36.2685333333333,33.4041722117244,5.06195640277367
"chr10",35435743,35442435,"LOC_00021021","protein_coding","PNRC2:_Proline-rich_nuclear_receptor_coactivator_2_(Gallus_gallus)",417,340.156666666667,112.654066666667,3.01947969329114,1.59429997055064
"chr10",35494415,35517583,"LOC_00021022","protein_coding","FUCA1:_Tissue_alpha-L-fucosidase_(Homo_sapiens)",1389,4.47266666666667,5.51082,0.811615452267841,-0.30113176220042
"chr10",35539853,35555364,"LOC_00021024","protein_coding","IFI27L1:_Interferon_alpha-inducible_protein_27-like_protein_1_(Homo_sapiens)",418,26.7988,1.79766866666667,14.9075302345297,3.89796935763716
"chr10",35544693,35552467,"LOC_00021025","protein_coding","function_unknown",411,6.4328,3.20125566666667,2.00946149568185,1.0068089334449
"chr10",35559264,35585134,"LOC_00021026","protein_coding","GALE:_UDP-glucose_4-epimerase_(Bos_taurus)",1074,28.0617666666667,119.026633333333,0.235760399843284,-2.08460668253883
"chr10",35586041,35617473,"LOC_00021027","protein_coding","Lypla2:_Acyl-protein_thioesterase_2_(Rattus_norvegicus)",498,26.6630333333333,38.3172333333333,0.695849648156573,-0.523152477450175
"chr10",35586113,35615113,"LOC_00021028","protein_coding","function_unknown",282,10.8277666666667,1.81365666666667,5.97013032602643,2.57776242540294
"chr10",35643794,35710939,"LOC_00021030","protein_coding","Eloa:_Elongin-A_(Mus_musculus)",1636.12,14.5219,22.8575666666667,0.635321345083393,-0.654441604272748
"chr10",35686013,35697804,"LOC_00021031","protein_coding","KLHL31:_Kelch-like_protein_31_(Homo_sapiens)",1923,147.77,72.9665666666667,2.02517408657938,1.01804592925637
